symbol,name,market,asset_type,currency,broker,tradability,nisa_category,investment_style,is_sbi_supported,is_active,is_leveraged,is_inverse,theme,sector,aliases,dividend_category,dividend_yield_pct,market_cap_tier,index_family,expense_ratio_pct,complexity,tags,per,pbr,roe_pct,consensus_rating,forecast_agreement,data_quality,risk_band,metadata_source,metadata_as_of,metadata_updated_at,trust_fee_pct,aum,nisa_tsumitate_eligible,nisa_growth_eligible,installment_available,management_style,distribution_policy,yahoo_symbol,yahoo_symbol_note,yahoo_symbol_checked_at,yahoo_symbol_status,sector_gics,industry_gics,subindustry_gics,tse_33_industry,topix_17,smai_theme_tags,theme_confidence,theme_source,market_cap,sbi_tradability_status,sbi_tradability_verified,sbi_tradability_as_of,sbi_tradability_source,nisa_growth_status,nisa_growth_verified,nisa_growth_as_of,nisa_growth_source,nisa_tsumitate_status,nisa_tsumitate_verified,nisa_tsumitate_as_of,nisa_tsumitate_source,average_volume,asset_class,region_exposure,is_hedged,per_source,per_as_of,per_quality,pbr_source,pbr_as_of,pbr_quality,roe_pct_source,roe_pct_as_of,roe_pct_quality,dividend_yield_pct_source,dividend_yield_pct_as_of,dividend_yield_pct_quality,market_cap_tier_source,market_cap_tier_as_of,market_cap_tier_quality,market_cap_source,market_cap_as_of,market_cap_quality,expense_ratio_pct_source,expense_ratio_pct_as_of,expense_ratio_pct_quality,aum_source,aum_as_of,aum_quality,average_volume_source,average_volume_as_of,average_volume_quality,data_quality_reasons,country,exchange,local_symbol,primary_listing_country,trading_currency,settlement_currency,quote_currency,fx_pair_to_jpy,foreign_market_group,country_risk_band,liquidity_tier,foreign_data_quality,foreign_data_quality_reasons,sbi_foreign_tradability,sbi_foreign_tradability_as_of,sbi_foreign_tradability_source
8143.T,ラピーヌ,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,ラピーヌ スタンダード（内国株式） 繊維製品 素材・化学,none,0,micro,,,standard,"balanced,consumer",,0.58,-32.62,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8143.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,繊維製品,素材・化学,consumer,0.80,rule_backfill_v1,345106336,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,7742,,,,,,missing,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8143,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8144.T,デンキョーグループホールディングス,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,technology,デンキョーグループホールディングス スタンダード（内国株式） 卸売業 商社・卸売,none,0,micro,,,standard,"dividend,technology,trading",24.98,0.3,1.22,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8144.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"technology,trading",0.90,rule_backfill_v2_from_smai_theme_tags,7947160064,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,4159,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8144,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8147.T,トミタ,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,industrial,トミタ スタンダード（内国株式） 卸売業 商社・卸売,none,0,micro,,,standard,"dividend,industrial,trading",9.55,0.51,5.04,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8147.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"industrial,trading",0.90,rule_backfill_v2_from_smai_theme_tags,6452774912,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,4067,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8147,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8150.T,三信電気,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,technology,三信電気 プライム（内国株式） 卸売業 商社・卸売,none,0,small,,,standard,"dividend,technology,trading",6.89,0.74,11.45,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8150.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"technology,trading",0.90,rule_backfill_v2_from_smai_theme_tags,33422346240,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,75954,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8150,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8151.T,東陽テクニカ,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,technology,東陽テクニカ プライム（内国株式） 卸売業 商社・卸売,dividend,1.87,small,,,standard,"dividend,technology,trading",17.93,1.52,8.68,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8151.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"technology,trading",0.90,rule_backfill_v2_from_smai_theme_tags,43209854976,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,147968,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8151,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8152.T,ソマール,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,materials,ソマール スタンダード（内国株式） 卸売業 商社・卸売,none,0,small,,,standard,"dividend,materials,trading",5.79,0.67,7,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8152.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"materials,trading",0.90,rule_backfill_v2_from_smai_theme_tags,13952059392,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,4596,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8152,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8153.T,モスフードサービス,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,consumer,モスフードサービス プライム（内国株式） 卸売業 商社・卸売,none,0,mid,,,standard,"dividend,consumer,trading",23.69,1.84,8.03,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8153.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"consumer,trading",0.90,rule_backfill_v2_from_smai_theme_tags,109128048640,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,123001,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8153,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8154.T,加賀電子,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,technology,加賀電子 プライム（内国株式） 卸売業 商社・卸売,none,0,mid,,,standard,"dividend,technology,trading",13.91,1.23,17.81,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8154.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"technology,trading",0.90,rule_backfill_v2_from_smai_theme_tags,206125318144,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,180562,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8154,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8157.T,都築電気,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,communication,industrial,都築電気 プライム（内国株式） 情報・通信業 情報通信・サービスその他,none,0,small,,,standard,"growth,communication,industrial",11.55,1.55,14.15,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8157.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,情報・通信業,情報通信・サービスその他,"communication,industrial",0.90,rule_backfill_v2_from_smai_theme_tags,72033984512,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,31321,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8157,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8158.T,ソーダニッカ,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,materials,ソーダニッカ プライム（内国株式） 卸売業 商社・卸売,high_dividend,4.06,small,,,standard,"dividend,high_dividend,materials,trading",10.23,0.72,7.46,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8158.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"high_dividend,materials,trading",0.90,rule_backfill_v2_from_smai_theme_tags,25402734592,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,71914,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8158,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8159.T,立花エレテック,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,trading,technology,立花エレテック プライム（内国株式） 卸売業 商社・卸売,none,0,small,,,standard,"dividend,technology,trading",9.54,0.66,7.42,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8159.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,卸売業,商社・卸売,"technology,trading",0.90,rule_backfill_v2_from_smai_theme_tags,71094886400,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,34085,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8159,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8160.T,木曽路,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,木曽路 プライム（内国株式） 小売業 小売,none,0,small,,,standard,"balanced,consumer",37.3,2.04,5.58,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8160.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,65133617152,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,89662,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8160,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8163.T,ＳＲＳホールディングス,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,ＳＲＳホールディングス プライム（内国株式） 小売業 小売,none,0,small,,,standard,"balanced,consumer",31.4,2.68,9.98,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8163.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,50452037632,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,105749,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8163,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8165.T,千趣会,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,千趣会 スタンダード（内国株式） 小売業 小売,none,0,micro,,,standard,"balanced,consumer",1.4,0.34,29,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8165.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,5098558464,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,268757,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8165,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8166.T,タカキュー,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,タカキュー スタンダード（内国株式） 小売業 小売,high_dividend,3.75,micro,,,standard,"balanced,consumer,high_dividend",6.52,0.32,9.96,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8166.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,"consumer,high_dividend",0.80,rule_backfill_v1,3249860864,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,65175,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8166,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8167.T,リテールパートナーズ,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,リテールパートナーズ プライム（内国株式） 小売業 小売,high_dividend,3.2,small,,,standard,"balanced,consumer,high_dividend",10.42,0.58,5.83,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8167.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,"consumer,high_dividend",0.80,rule_backfill_v1,57238482944,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,80616,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8167,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8173.T,Ｊｏｓｈｉｎ,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,Ｊｏｓｈｉｎ プライム（内国株式） 小売業 小売,high_dividend,3.26,small,,,standard,"balanced,consumer,high_dividend",24.02,0.75,3.12,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8173.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,"consumer,high_dividend",0.80,rule_backfill_v1,101448327168,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,128826,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8173,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8174.T,日本瓦斯,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,utilities,utilities,日本瓦斯 プライム（内国株式） 小売業 小売,high_dividend,3.72,mid,,,standard,"balanced,energy,high_dividend,utilities",19.96,4.34,22.02,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8174.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,"energy,high_dividend,utilities",0.92,rule_sprint_v3_specific_theme_from_official_industry,300284215296,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,340445,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8174,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8179.T,ロイヤルホールディングス,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,ロイヤルホールディングス プライム（内国株式） 小売業 小売,dividend,1.36,mid,,,standard,"balanced,consumer",21.71,2.27,11.1,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8179.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,119905583104,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,391495,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8179,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8181.T,東天紅,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,東天紅 スタンダード（内国株式） 小売業 小売,none,0,micro,,,standard,"balanced,consumer",3.95,0.26,-1.36,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8181.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,2629814272,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,3129,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8181,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8185.T,チヨダ,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,チヨダ プライム（内国株式） 小売業 小売,high_dividend,5.51,small,,,standard,"balanced,consumer,high_dividend",136.78,0.65,0.46,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8185.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,"consumer,high_dividend",0.80,rule_backfill_v1,32591198208,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,122583,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8185,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8194.T,ライフコーポレーション,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,ライフコーポレーション プライム（内国株式） 小売業 小売,dividend,2.66,mid,,,standard,"balanced,consumer",11.17,1.35,12.8,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8194.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,222263836672,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,211785,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8194,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8198.T,マックスバリュ東海,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,マックスバリュ東海 スタンダード（内国株式） 小売業 小売,dividend,2.55,mid,,,standard,"balanced,consumer",10.21,1.08,11.06,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8198.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,100759896064,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,16660,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8198,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
8200.T,リンガーハット,jp,stock,JPY,sbi_securities,unknown,growth,lump_sum,true,true,false,false,consumer,consumer,リンガーハット プライム（内国株式） 小売業 小売,none,0,small,,,standard,"balanced,consumer",31.24,3.55,11.96,,,OK,LOW,yahoo,2026-06-01,2026-06-01T13:57:27.182252+09:00,,,false,true,,,,8200.T,,2026-06-25T22:54:22.115452+09:00,generated,,,,小売業,小売,consumer,0.80,rule_backfill_v1,55404990464,estimated,false,2026-06-01,yahoo,estimated,false,2026-06-01,yahoo,not_supported,false,2026-06-01,yahoo,113688,,,,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,confirmed,yahoo,2026-06-01,suspicious,yahoo,2026-06-25,confirmed,,,missing,,,missing,yahoo,2026-06-25,confirmed,market_cap_tier:outlier,Japan,TSE,8200,Japan,JPY,JPY,JPY,,japan,LOW,unknown,not_applicable,,not_applicable,,
