code,security_name,market,asset_type,currency,theme,sector,tags,aliases,market_cap_tier,source_market_segment,source_industry_33,source_industry_17,source_scale_category
5162,朝日ラバー,jp,stock,JPY,automotive,materials,value,朝日ラバー スタンダード（内国株式） ゴム製品 自動車・輸送機,,スタンダード（内国株式）,ゴム製品,自動車・輸送機,-
5184,ニチリン,jp,stock,JPY,automotive,materials,value,ニチリン スタンダード（内国株式） ゴム製品 自動車・輸送機,,スタンダード（内国株式）,ゴム製品,自動車・輸送機,-
5185,フコク,jp,stock,JPY,automotive,materials,value,フコク プライム（内国株式） ゴム製品 自動車・輸送機,small,プライム（内国株式）,ゴム製品,自動車・輸送機,TOPIX Small 2
5186,ニッタ,jp,stock,JPY,automotive,materials,value,ニッタ プライム（内国株式） ゴム製品 自動車・輸送機,small,プライム（内国株式）,ゴム製品,自動車・輸送機,TOPIX Small 2
5187,クリエートメディック,jp,stock,JPY,technology,technology,growth,クリエートメディック スタンダード（内国株式） 精密機器 電機・精密,,スタンダード（内国株式）,精密機器,電機・精密,-
5189,櫻護謨,jp,stock,JPY,automotive,materials,value,櫻護謨 スタンダード（内国株式） ゴム製品 自動車・輸送機,,スタンダード（内国株式）,ゴム製品,自動車・輸送機,-
5192,三ツ星ベルト,jp,stock,JPY,automotive,materials,value,三ツ星ベルト プライム（内国株式） ゴム製品 自動車・輸送機,small,プライム（内国株式）,ゴム製品,自動車・輸送機,TOPIX Small 1
5194,相模ゴム工業,jp,stock,JPY,automotive,materials,value,相模ゴム工業 スタンダード（内国株式） ゴム製品 自動車・輸送機,,スタンダード（内国株式）,ゴム製品,自動車・輸送機,-
5195,バンドー化学,jp,stock,JPY,automotive,materials,value,バンドー化学 プライム（内国株式） ゴム製品 自動車・輸送機,small,プライム（内国株式）,ゴム製品,自動車・輸送機,TOPIX Small 2
5199,不二ラテックス,jp,stock,JPY,automotive,materials,value,不二ラテックス スタンダード（内国株式） ゴム製品 自動車・輸送機,,スタンダード（内国株式）,ゴム製品,自動車・輸送機,-
519A,ベーシック,jp,stock,JPY,technology,technology,growth,ベーシック グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5201,ＡＧＣ,jp,stock,JPY,balanced,materials,value,ＡＧＣ プライム（内国株式） ガラス・土石製品 建設・資材,mid,プライム（内国株式）,ガラス・土石製品,建設・資材,TOPIX Mid400
5202,日本板硝子,jp,stock,JPY,balanced,materials,value,日本板硝子 プライム（内国株式） ガラス・土石製品 建設・資材,small,プライム（内国株式）,ガラス・土石製品,建設・資材,TOPIX Small 1
5204,石塚硝子,jp,stock,JPY,balanced,materials,value,石塚硝子 スタンダード（内国株式） ガラス・土石製品 建設・資材,,スタンダード（内国株式）,ガラス・土石製品,建設・資材,-
5208,有沢製作所,jp,stock,JPY,balanced,materials,value,有沢製作所 プライム（内国株式） 化学 素材・化学,small,プライム（内国株式）,化学,素材・化学,TOPIX Small 1
520A,ジェイファーマ,jp,stock,JPY,healthcare,healthcare,growth,ジェイファーマ グロース（内国株式） 医薬品 医薬品,,グロース（内国株式）,医薬品,医薬品,-
5210,日本山村硝子,jp,stock,JPY,balanced,materials,value,日本山村硝子 スタンダード（内国株式） ガラス・土石製品 建設・資材,,スタンダード（内国株式）,ガラス・土石製品,建設・資材,-
5214,日本電気硝子,jp,stock,JPY,balanced,materials,value,日本電気硝子 プライム（内国株式） ガラス・土石製品 建設・資材,mid,プライム（内国株式）,ガラス・土石製品,建設・資材,TOPIX Mid400
5216,倉元製作所,jp,stock,JPY,balanced,materials,value,倉元製作所 スタンダード（内国株式） ガラス・土石製品 建設・資材,,スタンダード（内国株式）,ガラス・土石製品,建設・資材,-
5218,オハラ,jp,stock,JPY,balanced,materials,value,オハラ スタンダード（内国株式） ガラス・土石製品 建設・資材,small,スタンダード（内国株式）,ガラス・土石製品,建設・資材,TOPIX Small 2
5232,住友大阪セメント,jp,stock,JPY,balanced,materials,value,住友大阪セメント プライム（内国株式） ガラス・土石製品 建設・資材,mid,プライム（内国株式）,ガラス・土石製品,建設・資材,TOPIX Mid400
5233,太平洋セメント,jp,stock,JPY,balanced,materials,value,太平洋セメント プライム（内国株式） ガラス・土石製品 建設・資材,mid,プライム（内国株式）,ガラス・土石製品,建設・資材,TOPIX Mid400
5237,ノザワ,jp,stock,JPY,balanced,materials,value,ノザワ スタンダード（内国株式） ガラス・土石製品 建設・資材,,スタンダード（内国株式）,ガラス・土石製品,建設・資材,-
523A,セイワホールディングス,jp,stock,JPY,balanced,materials,value,セイワホールディングス グロース（内国株式） 金属製品 建設・資材,,グロース（内国株式）,金属製品,建設・資材,-
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,jp,stock,JPY,technology,technology,growth,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5242,アイズ,jp,stock,JPY,technology,technology,growth,アイズ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5243,ｎｏｔｅ,jp,stock,JPY,technology,technology,growth,ｎｏｔｅ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5244,ｊｉｇ．ｊｐ,jp,stock,JPY,technology,technology,growth,ｊｉｇ．ｊｐ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5246,ＥＬＥＭＥＮＴＳ,jp,stock,JPY,technology,technology,growth,ＥＬＥＭＥＮＴＳ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5247,ＢＴＭ,jp,stock,JPY,technology,technology,growth,ＢＴＭ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5248,テクノロジーズ,jp,stock,JPY,technology,technology,growth,テクノロジーズ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5250,ＧＭＯプライム・ストラテジー,jp,stock,JPY,technology,technology,growth,ＧＭＯプライム・ストラテジー スタンダード（内国株式） 情報・通信業 情報通信・サービスその他,,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,-
5252,日本ナレッジ,jp,stock,JPY,technology,technology,growth,日本ナレッジ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5253,カバー,jp,stock,JPY,technology,technology,growth,カバー グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5254,Ａｒｅｎｔ,jp,stock,JPY,technology,technology,growth,Ａｒｅｎｔ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5255,モンスターラボ,jp,stock,JPY,technology,technology,growth,モンスターラボ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5256,Ｆｕｓｉｃ,jp,stock,JPY,technology,technology,growth,Ｆｕｓｉｃ グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5257,ノバシステム,jp,stock,JPY,technology,technology,growth,ノバシステム スタンダード（内国株式） 情報・通信業 情報通信・サービスその他,,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,-
5258,トランザクション・メディア・ネットワークス,jp,stock,JPY,technology,technology,growth,トランザクション・メディア・ネットワークス グロース（内国株式） 情報・通信業 情報通信・サービスその他,,グロース（内国株式）,情報・通信業,情報通信・サービスその他,-
5261,リソルホールディングス,jp,stock,JPY,consumer,consumer,balanced,リソルホールディングス プライム（内国株式） サービス業 情報通信・サービスその他,,プライム（内国株式）,サービス業,情報通信・サービスその他,-
5262,日本ヒューム,jp,stock,JPY,balanced,materials,value,日本ヒューム プライム（内国株式） ガラス・土石製品 建設・資材,small,プライム（内国株式）,ガラス・土石製品,建設・資材,TOPIX Small 1
5268,旭コンクリート工業,jp,stock,JPY,balanced,materials,value,旭コンクリート工業 スタンダード（内国株式） ガラス・土石製品 建設・資材,,スタンダード（内国株式）,ガラス・土石製品,建設・資材,-
